t,ia,ib,ic,va,vb,vc,i_rms
0.3455,-0.31182124,0.82143757,0.82143757,0.73538237,-0.2668225,-0.46855987,1.2681013
0.3456,-0.36652609,0.82330606,0.82330606,0.731361,-0.24485734,-0.48650366,1.2680701
0.3457,-0.42089392,0.82436206,0.82436206,0.72661786,-0.22265053,-0.50396733,1.2680326
0.3458,-0.47487107,0.82460451,0.82460451,0.72115763,-0.20022399,-0.52093365,1.2679887
0.3459,-0.52840428,0.82403317,0.82403317,0.71498571,-0.17759985,-0.53738586,1.2679379
0.346,-0.58144074,0.82264861,0.82264861,0.70810819,-0.15480044,-0.55330774,1.2678798
0.3461,-0.63392815,0.8204522,0.8204522,0.70053184,-0.13184827,-0.56868357,1.2678142
0.3462,-0.68581475,0.8174461,0.8174461,0.69226416,-0.10876597,-0.58349819,1.2677408
0.3463,-0.73704939,0.81363328,0.81363328,0.6833133,-0.085576341,-0.59773695,1.2676593
0.3464,-0.78758156,0.8090175,0.8090175,0.67368808,-0.062302255,-0.61138583,1.2675694
0.3465,-0.83736146,0.80360332,0.80360332,0.66339802,-0.038966684,-0.62443134,1.267471
0.3466,-0.88634004,0.79739608,0.79739608,0.65245327,-0.015592658,-0.63686061,1.2673638
0.3467,-0.93446905,0.7904019,0.7904019,0.64086462,0.0077967565,-0.64866138,1.2672477
0.3468,-0.98170109,0.7826277,0.7826277,0.62864352,0.031178476,-0.659822,1.2671224
0.3469,-1.0279897,0.77408113,0.77408113,0.61580202,0.054529427,-0.67033145,1.266988
0.347,-1.0732892,0.76477065,0.76477065,0.6023528,0.077826564,-0.68017936,1.2668442
0.3471,-1.1175551,0.75470542,0.75470542,0.58830913,0.10104689,-0.68935602,1.2666911
0.3472,-1.1607438,0.74389539,0.74389539,0.57368487,0.1241675,-0.69785237,1.2665286
0.3473,-1.2028128,0.73235123,0.73235123,0.55849445,0.14716558,-0.70566003,1.2663566
0.3474,-1.2437208,0.72008432,0.72008432,0.54275287,0.17001841,-0.71277128,1.2661753
0.3475,-1.2834275,0.70710678,0.70710678,0.52647565,0.19270346,-0.71917912,1.2659847
0.3476,-1.3218939,0.69343141,0.69343141,0.50967887,0.21519834,-0.72487721,1.2657847
0.3477,-1.3590822,0.67907171,0.67907171,0.49237909,0.23748084,-0.72985993,1.2655757
0.3478,-1.3949559,0.66404184,0.66404184,0.4745934,0.25952897,-0.73412237,1.2653576
0.3479,-1.4294797,0.64835665,0.64835665,0.45633934,0.28132098,-0.73766032,1.2651308
0.348,-1.4626198,0.6320316,0.6320316,0.43763493,0.30283536,-0.74047029,1.2648953
0.3481,-1.4943436,0.61508282,0.61508282,0.41849862,0.32405088,-0.7425495,1.2646514
0.3482,-1.5246201,0.59752702,0.59752702,0.39894931,0.3449466,-0.74389591,1.2643993
0.3483,-1.5534196,0.57938154,0.57938154,0.37900628,0.3655019,-0.74450818,1.2641394
0.3484,-1.5807138,0.56066428,0.56066428,0.35868922,0.3856965,-0.74438572,1.2638719
0.3485,-1.606476,0.5413937,0.5413937,0.33801818,0.40551045,-0.74352863,1.2635972
0.3486,-1.630681,0.52158884,0.52158884,0.31701355,0.42492422,-0.74193777,1.2633156
0.3487,-1.6533052,0.50126924,0.50126924,0.29569607,0.44391864,-0.73961471,1.2630276
0.3488,-1.6743264,0.48045494,0.48045494,0.27408677,0.46247496,-0.73656173,1.2627335
0.3489,-1.6937241,0.45916649,0.45916649,0.25220698,0.48057488,-0.73278186,1.2624337
0.349,-1.7114795,0.4374249,0.4374249,0.2300783,0.49820053,-0.72827883,1.2621286
0.3491,-1.7275752,0.41525162,0.41525162,0.20772255,0.51533451,-0.72305706,1.2618188
0.3492,-1.7419956,0.39266854,0.39266854,0.18516181,0.53195992,-0.71712173,1.2615048
0.3493,-1.7547266,0.36969795,0.36969795,0.16241833,0.54806036,-0.71047869,1.2611869
0.3494,-1.7657561,0.3463625,0.3463625,0.13951457,0.56361992,-0.70313449,1.2608657
0.3495,-1.7750732,0.32268524,0.32268524,0.11647313,0.57862325,-0.69509638,1.2605417
0.3496,-1.7826692,0.29868953,0.29868953,0.093316735,0.59305556,-0.68637229,1.2602155
0.3497,-1.7885367,0.27439904,0.27439904,0.070068251,0.60690259,-0.67697084,1.2598876
0.3498,-1.7926702,0.24983776,0.24983776,0.046750619,0.62015068,-0.6669013,1.2595584
0.3499,-1.7950659,0.22502992,0.22502992,0.023386849,0.63278676,-0.65617361,1.2592286
0.35,-1.7957216,0.2,0.2,-4.7441749e-15,0.64479835,-0.64479835,1.2588987
0.3501,-1.794637,0.1747727,0.1747727,-0.023386849,0.65617361,-0.63278676,1.2585693
0.3502,-1.7918134,0.14937293,0.14937293,-0.046750619,0.6669013,-0.62015068,1.2582408
0.3503,-1.7872539,0.12382574,0.12382574,-0.070068251,0.67697084,-0.60690259,1.2579139
0.3504,-1.7809631,0.098156353,0.098156353,-0.093316735,0.68637229,-0.59305556,1.257589
0.3505,-1.7729475,0.072390096,0.072390096,-0.11647313,0.69509638,-0.57862325,1.2572667
0.3506,-1.7632153,0.046552398,0.046552398,-0.13951457,0.70313449,-0.56361992,1.2569475
0.3507,-1.7517764,0.020668759,0.020668759,-0.16241833,0.71047869,-0.54806036,1.2566319
0.3508,-1.7386423,-0.0052352775,-0.0052352775,-0.18516181,0.71712173,-0.53195992,1.2563204
0.3509,-1.7238262,-0.031134148,-0.031134148,-0.20772255,0.72305706,-0.51533451,1.2560136
0.351,-1.7073429,-0.057002292,-0.057002292,-0.2300783,0.72827883,-0.49820053,1.2557118
0.3511,-1.6892089,-0.082814182,-0.082814182,-0.25220698,0.73278186,-0.48057488,1.2554155
0.3512,-1.6694425,-0.10854434,-0.10854434,-0.27408677,0.73656173,-0.46247496,1.2551252
0.3513,-1.6480633,-0.13416739,-0.13416739,-0.29569607,0.73961471,-0.44391864,1.2548412
0.3514,-1.6250926,-0.15965802,-0.15965802,-0.31701355,0.74193777,-0.42492422,1.2545641
0.3515,-1.6005535,-0.18499109,-0.18499109,-0.33801818,0.74352863,-0.40551045,1.254294
0.3516,-1.5744701,-0.2101416,-0.2101416,-0.35868922,0.74438572,-0.3856965,1.2540314
0.3517,-1.5468687,-0.23508473,-0.23508473,-0.37900628,0.74450818,-0.3655019,1.2537766
0.3518,-1.5177765,-0.25979585,-0.25979585,-0.39894931,0.74389591,-0.3449466,1.2535299
0.3519,-1.4872226,-0.28425059,-0.28425059,-0.41849862,0.7425495,-0.32405088,1.2532916
0.352,-1.4552372,-0.3084248,-0.3084248,-0.43763493,0.74047029,-0.30283536,1.2530618
0.3521,-1.4218522,-0.33229464,-0.33229464,-0.45633934,0.73766032,-0.28132098,1.2528409
0.3522,-1.3871006,-0.35583654,-0.35583654,-0.4745934,0.73412237,-0.25952897,1.252629
0.3523,-1.351017,-0.37902728,-0.37902728,-0.49237909,0.72985993,-0.23748084,1.2524262
0.3524,-1.3136371,-0.40184396,-0.40184396,-0.50967887,0.72487721,-0.21519834,1.2522326
0.3525,-1.274998,-0.42426407,-0.42426407,-0.52647565,0.71917912,-0.19270346,1.2520484
0.3526,-1.2351381,-0.44626548,-0.44626548,-0.54275287,0.71277128,-0.17001841,1.2518737
0.3527,-1.1940967,-0.46782648,-0.46782648,-0.55849445,0.70566003,-0.14716558,1.2517083
0.3528,-1.1519146,-0.4889258,-0.4889258,-0.57368487,0.69785237,-0.1241675,1.2515525
0.3529,-1.1086334,-0.5095426,-0.5095426,-0.58830913,0.68935602,-0.10104689,1.251406
0.353,-1.0642962,-0.52965655,-0.52965655,-0.6023528,0.68017936,-0.077826564,1.2512689
0.3531,-1.0189467,-0.54924778,-0.54924778,-0.61580202,0.67033145,-0.054529427,1.2511411
0.3532,-0.97262987,-0.56829698,-0.56829698,-0.62864352,0.659822,-0.031178476,1.2510224
0.3533,-0.92539148,-0.58678534,-0.58678534,-0.64086462,0.64866138,-0.0077967565,1.2509127
0.3534,-0.87727827,-0.60469461,-0.60469461,-0.65245327,0.63686061,0.015592658,1.2508118
0.3535,-0.82833782,-0.62200712,-0.62200712,-0.66339802,0.62443134,0.038966684,1.2507196
0.3536,-0.77861851,-0.63870578,-0.63870578,-0.67368808,0.61138583,0.062302255,1.2506358
0.3537,-0.7281695,-0.65477412,-0.65477412,-0.6833133,0.59773695,0.085576341,1.2505601
0.3538,-0.67704064,-0.67019628,-0.67019628,-0.69226416,0.58349819,0.10876597,1.2504923
0.3539,-0.62528245,-0.68495703,-0.68495703,-0.70053184,0.56868357,0.13184827,1.250432
0.354,-0.57294606,-0.69904181,-0.69904181,-0.70810819,0.55330774,0.15480044,1.250379
0.3541,-0.52008318,-0.71243673,-0.71243673,-0.71498571,0.53738586,0.17759985,1.2503329
0.3542,-0.466746,-0.72512855,-0.72512855,-0.72115763,0.52093365,0.20022399,1.2502933
0.3543,-0.41298719,-0.73710476,-0.73710476,-0.72661786,0.50396733,0.22265053,1.25026
0.3544,-0.35885982,-0.74835354,-0.74835354,-0.731361,0.48650366,0.24485734,1.2502324
0.3545,-0.30441731,-0.75886378,-0.75886378,-0.73538237,0.46855987,0.2668225,1.2502101
0.3546,-0.24971339,-0.76862511,-0.76862511,-0.73867802,0.45015367,0.28852435,1.2501929
0.3547,-0.19480204,-0.77762791,-0.77762791,-0.74124467,0.43130322,0.30994145,1.2501801
0.3548,-0.13973742,-0.78586328,-0.78586328,-0.74307981,0.41202713,0.33105268,1.2501714
0.3549,-0.084573848,-0.7933231,-0.7933231,-0.74418162,0.39234441,0.3518372,1.2501664
0.355,-0.029365723,-0.8,-0.8,-0.74454901,0.3722745,0.3722745,1.2501646
0.3551,0.025832521,-0.8058874,-0.8058874,-0.74418162,0.3518372,0.39234441,1.2501656
0.3552,0.080966468,-0.81097949,-0.81097949,-0.74307981,0.33105268,0.41202713,1.2501688
0.3553,0.13598178,-0.81527123,-0.81527123,-0.74124467,0.30994145,0.43130322,1.2501738
0.3554,0.19082423,-0.81875841,-0.81875841,-0.73867802,0.28852435,0.45015367,1.2501803
0.3555,0.2454398,-0.82143757,-0.82143757,-0.73538237,0.2668225,0.46855987,1.2501877
0.3556,0.29977467,-0.82330606,-0.82330606,-0.731361,0.24485734,0.48650366,1.2501955
0.3557,0.35377534,-0.82436206,-0.82436206,-0.72661786,0.22265053,0.50396733,1.2502035
0.3558,0.40738863,-0.82460451,-0.82460451,-0.72115763,0.20022399,0.52093365,1.250211
0.3559,0.46056174,-0.82403317,-0.82403317,-0.71498571,0.17759985,0.53738586,1.2502177
0.356,0.51324235,-0.82264861,-0.82264861,-0.70810819,0.15480044,0.55330774,1.2502233
0.3561,0.5653786,-0.8204522,-0.8204522,-0.70053184,0.13184827,0.56868357,1.2502273
0.3562,0.6169192,-0.8174461,-0.8174461,-0.69226416,0.10876597,0.58349819,1.2502292
0.3563,0.66781345,-0.81363328,-0.81363328,-0.6833133,0.085576341,0.59773695,1.2502289
0.3564,0.71801127,-0.8090175,-0.8090175,-0.67368808,0.062302255,0.61138583,1.2502259
0.3565,0.76746333,-0.80360332,-0.80360332,-0.66339802,0.038966684,0.62443134,1.2502198
0.3566,0.81612099,-0.79739608,-0.79739608,-0.65245327,0.015592658,0.63686061,1.2502105
0.3567,0.86393645,-0.7904019,-0.7904019,-0.64086462,-0.0077967565,0.64866138,1.2501976
0.3568,0.9108627,-0.7826277,-0.7826277,-0.62864352,-0.031178476,0.659822,1.2501808
0.3569,0.95685367,-0.77408113,-0.77408113,-0.61580202,-0.054529427,0.67033145,1.2501599
0.357,1.0018642,-0.76477065,-0.76477065,-0.6023528,-0.077826564,0.68017936,1.2501346
0.3571,1.04585,-0.75470542,-0.75470542,-0.58830913,-0.10104689,0.68935602,1.2501049
0.3572,1.088768,-0.74389539,-0.74389539,-0.57368487,-0.1241675,0.69785237,1.2500704
0.3573,1.1305761,-0.73235123,-0.73235123,-0.55849445,-0.14716558,0.70566003,1.2500312
0.3574,1.1712333,-0.72008432,-0.72008432,-0.54275287,-0.17001841,0.71277128,1.249987
0.3575,1.2106996,-0.70710678,-0.70710678,-0.52647565,-0.19270346,0.71917912,1.2499377
0.3576,1.2489364,-0.69343141,-0.69343141,-0.50967887,-0.21519834,0.72487721,1.2498833
0.3577,1.2859063,-0.67907171,-0.67907171,-0.49237909,-0.23748084,0.72985993,1.2498238
0.3578,1.321573,-0.66404184,-0.66404184,-0.4745934,-0.25952897,0.73412237,1.2497591
0.3579,1.3559016,-0.64835665,-0.64835665,-0.45633934,-0.28132098,0.73766032,1.2496892
0.358,1.3888586,-0.6320316,-0.6320316,-0.43763493,-0.30283536,0.74047029,1.2496142
0.3581,1.4204116,-0.61508282,-0.61508282,-0.41849862,-0.32405088,0.7425495,1.2495342
0.3582,1.4505299,-0.59752702,-0.59752702,-0.39894931,-0.3449466,0.74389591,1.2494492
0.3583,1.4791841,-0.57938154,-0.57938154,-0.37900628,-0.3655019,0.74450818,1.2493593
0.3584,1.5063462,-0.56066428,-0.56066428,-0.35868922,-0.3856965,0.74438572,1.2492646
0.3585,1.5319896,-0.5413937,-0.5413937,-0.33801818,-0.40551045,0.74352863,1.2491654
0.3586,1.5560894,-0.52158884,-0.52158884,-0.31701355,-0.42492422,0.74193777,1.2490618
0.3587,1.5786222,-0.50126924,-0.50126924,-0.29569607,-0.44391864,0.73961471,1.248954
0.3588,1.599566,-0.48045494,-0.48045494,-0.27408677,-0.46247496,0.73656173,1.2488422
0.3589,1.6189005,-0.45916649,-0.45916649,-0.25220698,-0.48057488,0.73278186,1.2487266
0.359,1.636607,-0.4374249,-0.4374249,-0.2300783,-0.49820053,0.72827883,1.2486075
0.3591,1.6526683,-0.41525162,-0.41525162,-0.20772255,-0.51533451,0.72305706,1.2484852
0.3592,1.6670689,-0.39266854,-0.39266854,-0.18516181,-0.53195992,0.71712173,1.24836
0.3593,1.6797949,-0.36969795,-0.36969795,-0.16241833,-0.54806036,0.71047869,1.2482321
0.3594,1.6908341,-0.3463625,-0.3463625,-0.13951457,-0.56361992,0.70313449,1.2481019
0.3595,1.7001761,-0.32268524,-0.32268524,-0.11647313,-0.57862325,0.69509638,1.2479696
0.3596,1.7078118,-0.29868953,-0.29868953,-0.093316735,-0.59305556,0.68637229,1.2478357
0.3597,1.7137342,-0.27439904,-0.27439904,-0.070068251,-0.60690259,0.67697084,1.2477004
0.3598,1.7179377,-0.24983776,-0.24983776,-0.046750619,-0.62015068,0.6669013,1.2475642
0.3599,1.7204186,-0.22502992,-0.22502992,-0.023386849,-0.63278676,0.65617361,1.2474273
0.36,1.7211747,-0.2,-0.2,7.2981634e-15,-0.64479835,0.64479835,1.24729
0.3601,1.7202056,-0.1747727,-0.1747727,0.023386849,-0.65617361,0.63278676,1.2471529
0.3602,1.7175127,-0.14937293,-0.14937293,0.046750619,-0.6669013,0.62015068,1.2470161
0.3603,1.713099,-0.12382574,-0.12382574,0.070068251,-0.67697084,0.60690259,1.2468801
0.3604,1.7069691,-0.098156353,-0.098156353,0.093316735,-0.68637229,0.59305556,1.2467452
0.3605,1.6991295,-0.072390096,-0.072390096,0.11647313,-0.69509638,0.57862325,1.2466118
0.3606,1.6895883,-0.046552398,-0.046552398,0.13951457,-0.70313449,0.56361992,1.2464801
0.3607,1.6783552,-0.020668759,-0.020668759,0.16241833,-0.71047869,0.54806036,1.2463506
0.3608,1.6654417,0.0052352775,0.0052352775,0.18516181,-0.71712173,0.53195992,1.2462234
0.3609,1.6508608,0.031134148,0.031134148,0.20772255,-0.72305706,0.51533451,1.246099
0.361,1.6346273,0.057002292,0.057002292,0.2300783,-0.72827883,0.49820053,1.2459776
0.3611,1.6167576,0.082814182,0.082814182,0.25220698,-0.73278186,0.48057488,1.2458595
0.3612,1.5972695,0.10854434,0.10854434,0.27408677,-0.73656173,0.46247496,1.2457449
0.3613,1.5761827,0.13416739,0.13416739,0.29569607,-0.73961471,0.44391864,1.2456342
0.3614,1.5535183,0.15965802,0.15965802,0.31701355,-0.74193777,0.42492422,1.2455274
0.3615,1.529299,0.18499109,0.18499109,0.33801818,-0.74352863,0.40551045,1.2454249
0.3616,1.503549,0.2101416,0.2101416,0.35868922,-0.74438572,0.3856965,1.2453268
0.3617,1.476294,0.23508473,0.23508473,0.37900628,-0.74450818,0.3655019,1.2452333
0.3618,1.4475614,0.25979585,0.25979585,0.39894931,-0.74389591,0.3449466,1.2451445
0.3619,1.4173796,0.28425059,0.28425059,0.41849862,-0.7425495,0.32405088,1.2450606
0.362,1.3857788,0.3084248,0.3084248,0.43763493,-0.74047029,0.30283536,1.2449816
0.3621,1.3527905,0.33229464,0.33229464,0.45633934,-0.73766032,0.28132098,1.2449076
0.3622,1.3184475,0.35583654,0.35583654,0.4745934,-0.73412237,0.25952897,1.2448387
0.3623,1.282784,0.37902728,0.37902728,0.49237909,-0.72985993,0.23748084,1.2447748
0.3624,1.2458355,0.40184396,0.40184396,0.50967887,-0.72487721,0.21519834,1.2447161
0.3625,1.2076387,0.42426407,0.42426407,0.52647565,-0.71917912,0.19270346,1.2446624
0.3626,1.1682315,0.44626548,0.44626548,0.54275287,-0.71277128,0.17001841,1.2446137
0.3627,1.1276532,0.46782648,0.46782648,0.55849445,-0.70566003,0.14716558,1.2445699
0.3628,1.0859439,0.4889258,0.4889258,0.57368487,-0.69785237,0.1241675,1.2445309
0.3629,1.0431452,0.5095426,0.5095426,0.58830913,-0.68935602,0.10104689,1.2444967
0.363,0.99929941,0.52965655,0.52965655,0.6023528,-0.68017936,0.077826564,1.2444669
0.3631,0.95445011,0.54924778,0.54924778,0.61580202,-0.67033145,0.054529427,1.2444416
0.3632,0.90864177,0.56829698,0.56829698,0.62864352,-0.659822,0.031178476,1.2444204
0.3633,0.86191979,0.58678534,0.58678534,0.64086462,-0.64866138,0.0077967565,1.2444031
0.3634,0.81433049,0.60469461,0.60469461,0.65245327,-0.63686061,-0.015592658,1.2443895
0.3635,0.76592104,0.62200712,0.62200712,0.66339802,-0.62443134,-0.038966684,1.2443794
0.3636,0.71673938,0.63870578,0.63870578,0.67368808,-0.61138583,-0.062302255,1.2443724
0.3637,0.66683424,0.65477412,0.65477412,0.6833133,-0.59773695,-0.085576341,1.2443683
0.3638,0.61625502,0.67019628,0.67019628,0.69226416,-0.58349819,-0.10876597,1.2443667
0.3639,0.56505181,0.68495703,0.68495703,0.70053184,-0.56868357,-0.13184827,1.2443672
0.364,0.51327529,0.69904181,0.69904181,0.70810819,-0.55330774,-0.15480044,1.2443696
0.3641,0.4609767,0.71243673,0.71243673,0.71498571,-0.53738586,-0.17759985,1.2443734
0.3642,0.40820777,0.72512855,0.72512855,0.72115763,-0.52093365,-0.20022399,1.2443783
0.3643,0.35502072,0.73710476,0.73710476,0.72661786,-0.50396733,-0.22265053,1.2443839
0.3644,0.30146813,0.74835354,0.74835354,0.731361,-0.48650366,-0.24485734,1.2443897
0.3645,0.24760297,0.75886378,0.75886378,0.73538237,-0.46855987,-0.2668225,1.2443954
0.3646,0.19347849,0.76862511,0.76862511,0.73867802,-0.45015367,-0.28852435,1.2444006
0.3647,0.13914818,0.77762791,0.77762791,0.74124467,-0.43130322,-0.30994145,1.2444048
0.3648,0.084665743,0.78586328,0.78586328,0.74307981,-0.41202713,-0.33105268,1.2444076
0.3649,0.030085009,0.7933231,0.7933231,0.74418162,-0.39234441,-0.3518372,1.2444086
0.365,-0.0245401,0.8,0.8,0.74454901,-0.3722745,-0.3722745,1.2444073
0.3651,-0.079155631,0.8058874,0.8058874,0.74418162,-0.3518372,-0.39234441,1.2444034
0.3652,-0.13370765,0.81097949,0.81097949,0.74307981,-0.33105268,-0.41202713,1.2443963
0.3653,-0.18814229,0.81527123,0.81527123,0.74124467,-0.30994145,-0.43130322,1.2443858
0.3654,-0.24240581,0.81875841,0.81875841,0.73867802,-0.28852435,-0.45015367,1.2443713
0.3655,-0.29644466,0.82143757,0.82143757,0.73538237,-0.2668225,-0.46855987,1.2443525
0.3656,-0.3502055,0.82330606,0.82330606,0.731361,-0.24485734,-0.48650366,1.244329
0.3657,-0.40363529,0.82436206,0.82436206,0.72661786,-0.22265053,-0.50396733,1.2443004
0.3658,-0.45668133,0.82460451,0.82460451,0.72115763,-0.20022399,-0.52093365,1.2442664
0.3659,-0.50929128,0.82403317,0.82403317,0.71498571,-0.17759985,-0.53738586,1.2442265
0.366,-0.56141328,0.82264861,0.82264861,0.70810819,-0.15480044,-0.55330774,1.2441805
0.3661,-0.61299593,0.8204522,0.8204522,0.70053184,-0.13184827,-0.56868357,1.2441281
0.3662,-0.66398838,0.8174461,0.8174461,0.69226416,-0.10876597,-0.58349819,1.2440689
0.3663,-0.71434038,0.81363328,0.81363328,0.6833133,-0.085576341,-0.59773695,1.2440027
0.3664,-0.76400231,0.8090175,0.8090175,0.67368808,-0.062302255,-0.61138583,1.2439291
0.3665,-0.81292523,0.80360332,0.80360332,0.66339802,-0.038966684,-0.62443134,1.2438481
0.3666,-0.86106097,0.79739608,0.79739608,0.65245327,-0.015592658,-0.63686061,1.2437593
0.3667,-0.90836213,0.7904019,0.7904019,0.64086462,0.0077967565,-0.64866138,1.2436626
0.3668,-0.95478212,0.7826277,0.7826277,0.62864352,0.031178476,-0.659822,1.2435578
0.3669,-1.0002753,0.77408113,0.77408113,0.61580202,0.054529427,-0.67033145,1.2434448
0.367,-1.0447968,0.76477065,0.76477065,0.6023528,0.077826564,-0.68017936,1.2433234
0.3671,-1.0883028,0.75470542,0.75470542,0.58830913,0.10104689,-0.68935602,1.2431937
0.3672,-1.1307507,0.74389539,0.74389539,0.57368487,0.1241675,-0.69785237,1.2430555
0.3673,-1.1720986,0.73235123,0.73235123,0.55849445,0.14716558,-0.70566003,1.2429088
0.3674,-1.2123059,0.72008432,0.72008432,0.54275287,0.17001841,-0.71277128,1.2427536
0.3675,-1.251333,0.70710678,0.70710678,0.52647565,0.19270346,-0.71917912,1.2425899
0.3676,-1.2891417,0.69343141,0.69343141,0.50967887,0.21519834,-0.72487721,1.2424178
0.3677,-1.3256948,0.67907171,0.67907171,0.49237909,0.23748084,-0.72985993,1.2422374
0.3678,-1.3609563,0.66404184,0.66404184,0.4745934,0.25952897,-0.73412237,1.2420489
0.3679,-1.3948918,0.64835665,0.64835665,0.45633934,0.28132098,-0.73766032,1.2418522
0.368,-1.4274678,0.6320316,0.6320316,0.43763493,0.30283536,-0.74047029,1.2416477
0.3681,-1.4586525,0.61508282,0.61508282,0.41849862,0.32405088,-0.7425495,1.2414355
0.3682,-1.4884153,0.59752702,0.59752702,0.39894931,0.3449466,-0.74389591,1.2412158
0.3683,-1.5167269,0.57938154,0.57938154,0.37900628,0.3655019,-0.74450818,1.2409888
0.3684,-1.5435598,0.56066428,0.56066428,0.35868922,0.3856965,-0.74438572,1.240755
0.3685,-1.5688876,0.5413937,0.5413937,0.33801818,0.40551045,-0.74352863,1.2405145
0.3686,-1.5926856,0.52158884,0.52158884,0.31701355,0.42492422,-0.74193777,1.2402676
0.3687,-1.6149305,0.50126924,0.50126924,0.29569607,0.44391864,-0.73961471,1.2400148
0.3688,-1.6356006,0.48045494,0.48045494,0.27408677,0.46247496,-0.73656173,1.2397563
0.3689,-1.6546757,0.45916649,0.45916649,0.25220698,0.48057488,-0.73278186,1.2394926
0.369,-1.6721373,0.4374249,0.4374249,0.2300783,0.49820053,-0.72827883,1.2392241
0.3691,-1.6879684,0.41525162,0.41525162,0.20772255,0.51533451,-0.72305706,1.2389512
0.3692,-1.7021535,0.39266854,0.39266854,0.18516181,0.53195992,-0.71712173,1.2386743
0.3693,-1.714679,0.36969795,0.36969795,0.16241833,0.54806036,-0.71047869,1.2383938
0.3694,-1.7255327,0.3463625,0.3463625,0.13951457,0.56361992,-0.70313449,1.2381103
0.3695,-1.7347042,0.32268524,0.32268524,0.11647313,0.57862325,-0.69509638,1.2378242
0.3696,-1.7421847,0.29868953,0.29868953,0.093316735,0.59305556,-0.68637229,1.2375359
0.3697,-1.747967,0.27439904,0.27439904,0.070068251,0.60690259,-0.67697084,1.237246
0.3698,-1.7520458,0.24983776,0.24983776,0.046750619,0.62015068,-0.6669013,1.236955
0.3699,-1.7544172,0.22502992,0.22502992,0.023386849,0.63278676,-0.65617361,1.2366634
